text,category,set,category_id,id
My card activation attempt failed.,activate_my_card,train,71,9287
"I just got a new card, and I want to know how to activate.",activate_my_card,train,71,9288
Would it be possible to activate my card?,activate_my_card,train,71,9289
Card activation steps,activate_my_card,train,71,9290
What is the process for activating my card and using it?,activate_my_card,train,71,9291
I have a new card and I need to activate it.,activate_my_card,train,71,9292
Do I have to go somewhere to activate my card?,activate_my_card,train,71,9293
What do I do to activate my new card?,activate_my_card,train,71,9294
I just got a new card how do I get it to start working?,activate_my_card,train,71,9295
I need assistance to activate the card on my account.,activate_my_card,train,71,9296
I can't activate my card?,activate_my_card,train,71,9297
"My new card is here, what's the process for activating it?",activate_my_card,train,71,9298
Where can I activate my card?,activate_my_card,train,71,9299
How can I switch on my new card?,activate_my_card,train,71,9300
"With my new card, how may I activate it?",activate_my_card,train,71,9301
Help me activate my card.,activate_my_card,train,71,9302
"How long does it take to activate the card, as it does not look like its working?",activate_my_card,train,71,9303
"You can do that in just a few seconds. Go to account, hit activate, and follow the directions from there.",activate_my_card,train,71,9304
Card activation is not working. What do i do?,activate_my_card,train,71,9305
What identification is required to activate my card?,activate_my_card,train,71,9306
I need to do a card activation.,activate_my_card,train,71,9307
"I want to activate my card, how do I do it?",activate_my_card,train,71,9308
I want to activate the card.,activate_my_card,train,71,9309
I am planning activating my card was it possible?,activate_my_card,train,71,9310
The activation process for my card isn't working.,activate_my_card,train,71,9311
Could you please tell me how to activate my new card?,activate_my_card,train,71,9312
I need to actuate my card.,activate_my_card,train,71,9313
I need info on activating my card?,activate_my_card,train,71,9314
I would like my card activated.,activate_my_card,train,71,9315
How can I make my card ready to use?,activate_my_card,train,71,9316
Can I use my new card?,activate_my_card,train,71,9317
What steps do I have to go through in order to activate my new card?,activate_my_card,train,71,9318
I have a new card. How do I activate it?,activate_my_card,train,71,9319
"The activation process did not work, please help?",activate_my_card,train,71,9320
I just got my card and cannot get it to work.,activate_my_card,train,71,9321
"Just received my replacement card, what steps do i need to take to activate it?",activate_my_card,train,71,9322
"I want to use my card, how would I activate it?",activate_my_card,train,71,9323
How do I activate my new card,activate_my_card,train,71,9324
"What are the steps to activate the card, as it does not seem to work?",activate_my_card,train,71,9325
I just got my new card.  How can I activate it?,activate_my_card,train,71,9326
Please assist me with activation.,activate_my_card,train,71,9327
Where do I go to activate my card?,activate_my_card,train,71,9328
"If you to to account, hit activate, and follow the instructions, you can activate it in just a few seconds.",activate_my_card,train,71,9329
Is my new card activated?,activate_my_card,train,71,9330
Help my activate my card.,activate_my_card,train,71,9331
i cannot seem to activate card,activate_my_card,train,71,9332
What do I need to do in order to use my card I just got?,activate_my_card,train,71,9333
"My new card has arrived, what's the activation procedure?",activate_my_card,train,71,9334
How can my new card be renewed?,activate_my_card,train,71,9335
What is the proper way to activate a card?,activate_my_card,train,71,9336
How do I activate my card that just arrived?,activate_my_card,train,71,9337
Why is there a charge when I took out money?,cash_withdrawal_charge,train,72,9338
Why have I been charged a fee for cash withdrawal?,cash_withdrawal_charge,train,72,9339
I made a cash withdrawl and there is a charge.  What is this?,cash_withdrawal_charge,train,72,9340
I am inquiring about why there was an extra fee charged when I used an ATM.,cash_withdrawal_charge,train,72,9341
Why am I being charged extra when I withdrew money?,cash_withdrawal_charge,train,72,9342
Why am I charged to get money from the ATM?,cash_withdrawal_charge,train,72,9343
I saw I was charged extra for money I withdrew?,cash_withdrawal_charge,train,72,9344
Is there an extra fee for using an ATM?,cash_withdrawal_charge,train,72,9345
Why did they take more money out then I withdrawed?,cash_withdrawal_charge,train,72,9346
I withdrew cash and was charged,cash_withdrawal_charge,train,72,9347
why has a cash withdrawal charged me?,cash_withdrawal_charge,train,72,9348
I was charged for getting cash.,cash_withdrawal_charge,train,72,9349
"Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?",cash_withdrawal_charge,train,72,9350
Why am I charged a fee for withdrawing cash?,cash_withdrawal_charge,train,72,9351
Why was there a fee for my cash withdrawal?,cash_withdrawal_charge,train,72,9352
I don't understand why I was charged extra for withdrawing money?,cash_withdrawal_charge,train,72,9353
I made a transaction at an atm and was charged extra for it.,cash_withdrawal_charge,train,72,9354
"I was charged extra when I made a cash withdraw, why?",cash_withdrawal_charge,train,72,9355
Why was I charged for cash withdrawal?,cash_withdrawal_charge,train,72,9356
Why was there a fee on my cash withdrawal?,cash_withdrawal_charge,train,72,9357
Why was I charged for a cash withdrawal at the ATM?,cash_withdrawal_charge,train,72,9358
Since when do you charge to make a withdrawal? I've always done it for free. So how much is it now?,cash_withdrawal_charge,train,72,9359
WHY IS THERE AN EXTRA FEE FOR USING THE ATM??!!!,cash_withdrawal_charge,train,72,9360
Is the fee with my cash withdrawal a mistake?,cash_withdrawal_charge,train,72,9361
Why did using an ATM cause me to have an extra fee charged?,cash_withdrawal_charge,train,72,9362
"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?",cash_withdrawal_charge,train,72,9363
Why was my account assessed a fee for an ATM transaction?,cash_withdrawal_charge,train,72,9364
Why am I being charged for ATM fees?,cash_withdrawal_charge,train,72,9365
Why have I been charged for pulling cash out of my own account?,cash_withdrawal_charge,train,72,9366
Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.,cash_withdrawal_charge,train,72,9367
Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,cash_withdrawal_charge,train,72,9368
"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?",cash_withdrawal_charge,train,72,9369
Why was I charged an extra fee when using an ATM?,cash_withdrawal_charge,train,72,9370
When I got cash I was charged an extra fee!  Explain!,cash_withdrawal_charge,train,72,9371
"I am not supposed to be charged a cash withdrawal fee, but I was.",cash_withdrawal_charge,train,72,9372
I have a question about fee for cash withdraw.,cash_withdrawal_charge,train,72,9373
Could you explain your rules for ATM fees?,cash_withdrawal_charge,train,72,9374
How do I avoid a fee to use an ATM?,cash_withdrawal_charge,train,72,9375
How much can I withdrawal in one month without incurring fees?,cash_withdrawal_charge,train,72,9376
Am I charged more for using the ATM?,cash_withdrawal_charge,train,72,9377
"I just pulled money out of the ATM and was charged a fee, WHy?",cash_withdrawal_charge,train,72,9378
Why was I charged for withdrawing cash?,cash_withdrawal_charge,train,72,9379
"When I withdrew my money, why was there an extra charge?",cash_withdrawal_charge,train,72,9380
I took out money and there is a fee.  Why?,cash_withdrawal_charge,train,72,9381
Is there a cash withdrawal fee? Because I just got charged?,cash_withdrawal_charge,train,72,9382
"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?",cash_withdrawal_charge,train,72,9383
How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month.,cash_withdrawal_charge,train,72,9384
"This is not right, I was told I could take out cash at the ATM for free?",cash_withdrawal_charge,train,72,9385
How come I got to pay to get my money from the ATM?,cash_withdrawal_charge,train,72,9386
"I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?",cash_withdrawal_charge,train,72,9387
"Why are you charging for cash withdrawals? I went to withdraw some money earlier today after getting my groceries, and it appears there is a fee that wasn't there before",cash_withdrawal_charge,train,72,9388
What's up with the fee for getting cash?,cash_withdrawal_charge,train,72,9389
"I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this?",cash_withdrawal_charge,train,72,9390
Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,cash_withdrawal_charge,train,72,9391
"When I withdrew money from my account the other day, I noticed that there was a fee.  I didn't think that there were any fees for withdrawals...?  How much will I be charged?",cash_withdrawal_charge,train,72,9392
I thought it was free to make a withdrawal. So how much does it cost now?,cash_withdrawal_charge,train,72,9393
I just had a look at my statement. Why have I been changed for using the ATM?,cash_withdrawal_charge,train,72,9394
Why are you charging me for ATM withdrawal? It has always been free before.,cash_withdrawal_charge,train,72,9395
Is there a reason I was charged an extra fee for using the ATM?,cash_withdrawal_charge,train,72,9396
There was an extra fee when I was at the ATM.  Why?,cash_withdrawal_charge,train,72,9397
"I hate this ATM, it charged me an extra fee, Why did it charge?",cash_withdrawal_charge,train,72,9398
Why is it I am charged an extra fee when I use the ATM?,cash_withdrawal_charge,train,72,9399
What's up with the extra fee I got?,cash_withdrawal_charge,train,72,9400
Tell me why there is a charge on my cash withdrawl.,cash_withdrawal_charge,train,72,9401
Why was I charged for getting cash?,cash_withdrawal_charge,train,72,9402
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,cash_withdrawal_charge,train,72,9403
I should not have been charged a fee for cash withdrawal.,cash_withdrawal_charge,train,72,9404
I got charged a fee that shouldn't be there from my cash,cash_withdrawal_charge,train,72,9405
I was charged a fee for withdrawing cash.,cash_withdrawal_charge,train,72,9406
"I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?",cash_withdrawal_charge,train,72,9407
"I got this stupid fee after taking cash out, why?",cash_withdrawal_charge,train,72,9408
"I was charged for a cash withdrawal, why?",cash_withdrawal_charge,train,72,9409
I got cash and was charged a fee that shouldn't be there!,cash_withdrawal_charge,train,72,9410
Please help!  There was an extra fee when I got cash.,cash_withdrawal_charge,train,72,9411
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,cash_withdrawal_charge,train,72,9412
Can you tell me why I was charged to withdraw cash?,cash_withdrawal_charge,train,72,9413
Why was I charged a fee when I withdrew money?,cash_withdrawal_charge,train,72,9414
How come my cash withdrawal came with an unnecessary fee?!,cash_withdrawal_charge,train,72,9415
A percentage fee was charged to my withdrawal.,cash_withdrawal_charge,train,72,9416
Will I be charged for a cash withdrawal?,cash_withdrawal_charge,train,72,9417
Explain the extra ATM fees.,cash_withdrawal_charge,train,72,9418
"I just took some cash out of a cash machine in Heathrow airport because I wanted to buy some new sunglasses for my holiday but you've added a fee to the withdrawal, what is this?",cash_withdrawal_charge,train,72,9419
The bank charged me fees for withdrawing cash!,cash_withdrawal_charge,train,72,9420
Why am I charged a fee for getting cash?,cash_withdrawal_charge,train,72,9421
I used an ATM and wanted to know why I was charged an extra fee.,cash_withdrawal_charge,train,72,9422
Is there a fee for a cash withdrawal?,cash_withdrawal_charge,train,72,9423
"I was charged a fee when withdrawing cash, can you explain why?",cash_withdrawal_charge,train,72,9424
"I received a fee for obtaining cash, is this correct?",cash_withdrawal_charge,train,72,9425
Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge.,cash_withdrawal_charge,train,72,9426
Why are you charging fees on cash withdrawals? I went to withdraw some money earlier today after buying groceries. There's a fee that wasn't there before.,cash_withdrawal_charge,train,72,9427
Is there a charge for cash withdrawals? I always thought it was free.,cash_withdrawal_charge,train,72,9428
Tell me why there is an extra charge when I used an ATM?,cash_withdrawal_charge,train,72,9429
Why did you charge me extra for withdrawing money?,cash_withdrawal_charge,train,72,9430
Is there always a charge when withdrawing money?,cash_withdrawal_charge,train,72,9431
I have a fee for cash withdrawal,cash_withdrawal_charge,train,72,9432
Make me understand why I am charged an extra fee when I use the ATM.,cash_withdrawal_charge,train,72,9433
Why am I being charge a fee when using an ATM?,cash_withdrawal_charge,train,72,9434
I was under the impression ATM cash withdrawals were free. Why was I suddenly charged for my most recent ATM transaction?,cash_withdrawal_charge,train,72,9435
I didn't realize that there were any fees for withdrawing money from my account--this has never happened to me before.  What exactly are the fees?,cash_withdrawal_charge,train,72,9436
Are there ATM fees?,cash_withdrawal_charge,train,72,9437
"Do you charge for cash withdrawals?  I want to get my hands on my own money and you appear to be charging me for the pleasure! Why is this, you'd never get this with my high street bank!",cash_withdrawal_charge,train,72,9438
"Is there a fee when I get cash from an ATM? Is there a limit I can take out? If there is a fee, what is it?",cash_withdrawal_charge,train,72,9439
Why was there a fee when I pulled cash?,cash_withdrawal_charge,train,72,9440
"The ATM charged me an extra fee, Why?",cash_withdrawal_charge,train,72,9441
Why am I being charged for withdrawing cash but haven't in the past?,cash_withdrawal_charge,train,72,9442
Why did I get a fee for getting cash?,cash_withdrawal_charge,train,72,9443
I have been charged a fee for getting cash,cash_withdrawal_charge,train,72,9444
Why did I get charged when getting cash?,cash_withdrawal_charge,train,72,9445
I made a cash withdrawal and was charged a fee incorrectly can you help with this?,cash_withdrawal_charge,train,72,9446
I got charged fees for withdrawing cash!,cash_withdrawal_charge,train,72,9447
Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be?,cash_withdrawal_charge,train,72,9448
There was an unexpected fee for my cash withdrawal!,cash_withdrawal_charge,train,72,9449
There was an extra fee on my account when I got cash.,cash_withdrawal_charge,train,72,9450
"While getting cash, I was charged a fee.",cash_withdrawal_charge,train,72,9451
Why did I get charged for a withdrawal?,cash_withdrawal_charge,train,72,9452
How come I got charged extra for withdrawing cash?,cash_withdrawal_charge,train,72,9453
Why am I being charged for getting cash?,cash_withdrawal_charge,train,72,9454
Why do I see extra charges for withdrawing my money?,cash_withdrawal_charge,train,72,9455
Anytime I've made an ATM withdrawal before it has always been free. I now say that I have been charged for my most recent ATM withdrawal. What's going on here?,cash_withdrawal_charge,train,72,9456
What's going on? I was just recently charged for an ATM withdrawal. I've never seen this charge before and before it's always been free.,cash_withdrawal_charge,train,72,9457
I saw a fee on my receipt from withdrawing money while shopping earlier.  Is there supposed to be a fee for this type of transaction?,cash_withdrawal_charge,train,72,9458
Why was I charged an extra fee from the ATM?,cash_withdrawal_charge,train,72,9459
"extra fees on a cash withdrawal, not cool.",cash_withdrawal_charge,train,72,9460
Why am I being charged certain fees? I noticed a fee after I withdrew some money for groceries earlier today.,cash_withdrawal_charge,train,72,9461
Have you started charging for cash withdrawals? I always thought it was free until I noticed this fee. How much is the fee?,cash_withdrawal_charge,train,72,9462
Can you tell me why I was charged extra when I withdrew money?,cash_withdrawal_charge,train,72,9463
"It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!",cash_withdrawal_charge,train,72,9464
I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now?,cash_withdrawal_charge,train,72,9465
Why was I charged when taking out money?,cash_withdrawal_charge,train,72,9466
is there a charge on withdrawals?,cash_withdrawal_charge,train,72,9467
Are there charges for cash withdrawals?,cash_withdrawal_charge,train,72,9468
Do I get charged for withdrawals?,cash_withdrawal_charge,train,72,9469
I was recently charged for withdrawing money from my bank ATM. How can that be possible when I haven't been charged for using it before?,cash_withdrawal_charge,train,72,9470
Why did I get charged for withdrawing cash?,cash_withdrawal_charge,train,72,9471
When did you start charging to make a withdrawal? How much is it now? I always thought it was free.,cash_withdrawal_charge,train,72,9472
What was the extra charge for withdrawing money?,cash_withdrawal_charge,train,72,9473
I was charged a fee with my cash withdrawal that I shouldn't have been charged.,cash_withdrawal_charge,train,72,9474
Why is there a fee for cash withdrawal?,cash_withdrawal_charge,train,72,9475
Why did using an ATM cause me to be charged an additional fee?,cash_withdrawal_charge,train,72,9476
Why did I get a fee from the ATM?,cash_withdrawal_charge,train,72,9477
to cash withdrawals charge me?,cash_withdrawal_charge,train,72,9478
Why was I charged a fee on a cash withdrawal?,cash_withdrawal_charge,train,72,9479
i withdraw cash from the ATM and was charged a fee,cash_withdrawal_charge,train,72,9480
"Why did I get charged a fee, I thought it was free?",cash_withdrawal_charge,train,72,9481
"I have never been charged for making an ATM cash withdrawal before, but I am now being charged a fee to withdraw cash. What happened?",cash_withdrawal_charge,train,72,9482
I withdrew cash and was charged. Why?,cash_withdrawal_charge,train,72,9483
Why do I have a charge for an ATM withdrawal? I thought these were free?,cash_withdrawal_charge,train,72,9484
I got a strange fee when I used the ATM.,cash_withdrawal_charge,train,72,9485
I used my card the other day to get cash from an ATM and was charged an extra fee. I don't understand why I am being charged a fee all of a sudden. I thought it was free to withdraw from an ATM?,cash_withdrawal_charge,train,72,9486
Why was there a fee with my cash withdrawal?,cash_withdrawal_charge,train,72,9487
what is this extra charge for a withdrawal?,cash_withdrawal_charge,train,72,9488
Is there a charge for getting cash?,cash_withdrawal_charge,train,72,9489
"Hello, I have noticed a problem on my recent withdrawal at the banks atm machine.  I made a transaction and upon receiving my funds from the machine, a fee was assessed to my withdrawal.  Are these types of transactions free of charge?",cash_withdrawal_charge,train,72,9490
I have a strange transaction on my account which appears to pertain to a cash withdrawal I made outside Nandos in Leeds.  What is that for?  Is it fraud?,cash_withdrawal_charge,train,72,9491
Why did you charge me for taking out cash?,cash_withdrawal_charge,train,72,9492
"The past few times I've been to the ATM, I was charged a withdrawal fee. Have your policies changed regarding fees?",cash_withdrawal_charge,train,72,9493
Why am i being charged for withdrawing cash funds?,cash_withdrawal_charge,train,72,9494
What is your policy on withdrawing cash from an ATM? There is a fee on my account that wasn't there before I paid for my groceries.,cash_withdrawal_charge,train,72,9495
What is the extra fee I was charged when using an ATM?,cash_withdrawal_charge,train,72,9496
Why am I charged whenever I withdraw cash?,cash_withdrawal_charge,train,72,9497
Why did you charge me extra when I withdrew cash?,cash_withdrawal_charge,train,72,9498
I used an ATM and there was an extra charge.,cash_withdrawal_charge,train,72,9499
"that fee should not be there, you charged my cash for an unnecessary thing.",cash_withdrawal_charge,train,72,9500
Why was there an extra charge with the withdrawal of my money?,cash_withdrawal_charge,train,72,9501
Why did you charge a fee when I withdrew from an ATM?,cash_withdrawal_charge,train,72,9502
"Why is there now a charge for making cash withdrawals? I wanted some cash after I went to the grocery store, and there's a new fee!",cash_withdrawal_charge,train,72,9503
Why am I being charged to withdrawal money?,cash_withdrawal_charge,train,72,9504
Why was I charged a fee for my withdrawal?,cash_withdrawal_charge,train,72,9505
Why did withdrawing money cost me extra?,cash_withdrawal_charge,train,72,9506
Why was I charged a fee for withdrawing money off my card?,cash_withdrawal_charge,train,72,9507
What is the fee for a cash withdrawal?,cash_withdrawal_charge,train,72,9508
"I withdrew money and got a fee, please explain",cash_withdrawal_charge,train,72,9509
I used my card to get cash then I was charged a fee that I shouldn't have been charged.,cash_withdrawal_charge,train,72,9510
I noticed a different charge while I was taking my money out.,cash_withdrawal_charge,train,72,9511
Why was I charged a fee for withdrawing money?,cash_withdrawal_charge,train,72,9512
Do cash withdrawals cost anything?,cash_withdrawal_charge,train,72,9513
Why is there a fee for getting cash?,cash_withdrawal_charge,train,72,9514
Are there any express fees if i want my new card faster?,card_about_to_expire,train,73,9515
Do I need to do something to get a new card once it expires?,card_about_to_expire,train,73,9516
"I am overseas in China, can I get a replacement card?",card_about_to_expire,train,73,9517
Can I get a new card with new expiration date in China?,card_about_to_expire,train,73,9518
Are there restrictions on new cards in China?,card_about_to_expire,train,73,9519
"Need a new card, mine is expiring.",card_about_to_expire,train,73,9520
"I need a new card to replace an expired one. Will it cost anything, and how soon?",card_about_to_expire,train,73,9521
My card expires next week. How do I get a new one?,card_about_to_expire,train,73,9522
What is the cost and time frame of getting a new card?,card_about_to_expire,train,73,9523
Is it possible to get a new card in China?,card_about_to_expire,train,73,9524
Does it cost much or take long to get a new card? Mine is about to expire.,card_about_to_expire,train,73,9525
Are there steps I need to take before my card expires?,card_about_to_expire,train,73,9526
My card is about to expire.  How do I get a new card?,card_about_to_expire,train,73,9527
Will I receive a new card when mine expires?,card_about_to_expire,train,73,9528
My card is due to expire,card_about_to_expire,train,73,9529
What do I do if my card expires soon?,card_about_to_expire,train,73,9530
"If I am in China, can I still order a new card and if so, how?",card_about_to_expire,train,73,9531
"In a month, my card will reach its expiration date, am I required to request the next card?",card_about_to_expire,train,73,9532
What happens if my card expires?,card_about_to_expire,train,73,9533
"My card's expiring a month from now, should I place an order for the new card?",card_about_to_expire,train,73,9534
Will I be sent a new card before mine expires?,card_about_to_expire,train,73,9535
The date my card expires is coming up,card_about_to_expire,train,73,9536
How can I replace an expired card?,card_about_to_expire,train,73,9537
How do I get a new card sent to China?,card_about_to_expire,train,73,9538
After my card expires what should I do?,card_about_to_expire,train,73,9539
My card is about to expire. What do I need to do to keep using my card?,card_about_to_expire,train,73,9540
"My card will expire soon, do I need to order a new one?",card_about_to_expire,train,73,9541
Where can I have a new bank card sent to China?,card_about_to_expire,train,73,9542
I'm in China and need a new card. Please help.,card_about_to_expire,train,73,9543
Tell me what I should do after my card expires.,card_about_to_expire,train,73,9544
How do I know when my card will expire?,card_about_to_expire,train,73,9545
What is the procedure for an expired card?,card_about_to_expire,train,73,9546
How do I order a new card when my old one is ready to expire?,card_about_to_expire,train,73,9547
What do I do if my card is about to expire?,card_about_to_expire,train,73,9548
What happens after my card expires?,card_about_to_expire,train,73,9549
Where can I order a card when I am in China?,card_about_to_expire,train,73,9550
How do I replace a card that's going to expire?,card_about_to_expire,train,73,9551
If my card becomes expired what can I do?,card_about_to_expire,train,73,9552
What steps should I take before my card expires?,card_about_to_expire,train,73,9553
I need a new card before it expires.,card_about_to_expire,train,73,9554
"When will I get a new card when I order it, and how much will it cost.",card_about_to_expire,train,73,9555
Can I wait for you to send me a new card when mine's about to expire?,card_about_to_expire,train,73,9556
"When my card expires soon, how fast is the replacement card sent and what are the costs?",card_about_to_expire,train,73,9557
How do I order a new card? The current one is about to expire.,card_about_to_expire,train,73,9558
Can I order a new card to China?,card_about_to_expire,train,73,9559
Is ordering a new card from China available?,card_about_to_expire,train,73,9560
What to do if my card is about to expire?,card_about_to_expire,train,73,9561
My card is about to expire.  Are there any costs with a replacement card?  How quick do you mail it to me?,card_about_to_expire,train,73,9562
Is there a way to order a new card while in China?,card_about_to_expire,train,73,9563
"The expiration date on my card is very soon, and I need to get a new one.  What are the price and delivery options for my replacement card?",card_about_to_expire,train,73,9564
If my card is about to expire how long would it take to receive a new one and how much would that cost me?,card_about_to_expire,train,73,9565
My card is about to expire.  How do I order another?,card_about_to_expire,train,73,9566
"My card is expiring soon, How do I order a new card?",card_about_to_expire,train,73,9567
I need to order a new card as my old one will expire soon. Can you tell me how to order a new one?,card_about_to_expire,train,73,9568
When my card expires what is the cost of a replacement and how fast?,card_about_to_expire,train,73,9569
I will need a new card because mine is almost expired.  How fast do I get a replacement and what is the cost?,card_about_to_expire,train,73,9570
Do I need to order a new card if mine is expiring?,card_about_to_expire,train,73,9571
"My card will expire next month, will I need to order a new one?",card_about_to_expire,train,73,9572
Am I able to get this shipped to China?,card_about_to_expire,train,73,9573
My card expires very soon.  What is the cost and delivery time to get a new one?,card_about_to_expire,train,73,9574
"The expiration date for my card is coming up, how do I get a new card?",card_about_to_expire,train,73,9575
Tell me how to replace my expired card.,card_about_to_expire,train,73,9576
Can I order a new card by phone?,card_about_to_expire,train,73,9577
My card is expiring soon.,card_about_to_expire,train,73,9578
My card is about to expired what will happen?,card_about_to_expire,train,73,9579
What should I do when my card reaches its expiry date?,card_about_to_expire,train,73,9580
Please inform me how to get a new card as mine is about to expire.,card_about_to_expire,train,73,9581
"My card expires soon, will you send me one automatically?",card_about_to_expire,train,73,9582
want a new card what are the fees,card_about_to_expire,train,73,9583
My card's expiration date is close.,card_about_to_expire,train,73,9584
What will happen after my card expires?,card_about_to_expire,train,73,9585
Can I get a new card in China?,card_about_to_expire,train,73,9586
"My card is about to expire, what do I do?",card_about_to_expire,train,73,9587
Can I order a new card with the app?,card_about_to_expire,train,73,9588
How do I replace my card before it expires next month?,card_about_to_expire,train,73,9589
My card is expiring so how fast can I get a new one and how much will it be?,card_about_to_expire,train,73,9590
"I need a new card, my old card is expiring.",card_about_to_expire,train,73,9591
How do I replace my card before it expires?,card_about_to_expire,train,73,9592
What can I expect at card expiration?,card_about_to_expire,train,73,9593
"If I order a new card, how much will it be and how long will it take me to get it?",card_about_to_expire,train,73,9594
How can I get a card sent to China?,card_about_to_expire,train,73,9595
What should I do once my card expires?,card_about_to_expire,train,73,9596
How do I order a new card if my current one is about to expire?,card_about_to_expire,train,73,9597
"I want to get a new card before my current one expires, how much will it cost me and how long will it take to get here.",card_about_to_expire,train,73,9598
"My card is going to expire, what do I do?",card_about_to_expire,train,73,9599
Do I need to order a new card before it expires?,card_about_to_expire,train,73,9600
Does it cost anything to get a new card? Mine's about to expire and I'd also like to know how long it takes to get the new one.,card_about_to_expire,train,73,9601
"My bank card has expired, how can I get a new physical card?",card_about_to_expire,train,73,9602
how to get a new card in china,card_about_to_expire,train,73,9603
How do I go about ordering a new bank card?,card_about_to_expire,train,73,9604
"I have a card that expires in the coming month, do I have to specifically ask for the updated card?",card_about_to_expire,train,73,9605
"If my card expires next month, will I need to order a new one?",card_about_to_expire,train,73,9606
"The expiration of my card is near, how do I order a new card?",card_about_to_expire,train,73,9607
What do I do after my card expires?,card_about_to_expire,train,73,9608
Do I need to re-apply to order a new card when my old one's about to expire?,card_about_to_expire,train,73,9609
I need to renew a card that's about to expire,card_about_to_expire,train,73,9610
"If my card is going to expire this month, do I need to order a new one?",card_about_to_expire,train,73,9611
"Soon my card will expire, how do I get a new one?",card_about_to_expire,train,73,9612
Can I order a new card?  Mine is about to expire.,card_about_to_expire,train,73,9613
My card is due to expire soon.,card_about_to_expire,train,73,9614
Can I keep using my card after it expires?,card_about_to_expire,train,73,9615
How do I replace my card?,card_about_to_expire,train,73,9616
Are new cards available from China?,card_about_to_expire,train,73,9617
My card is almost going to expire.,card_about_to_expire,train,73,9618
I'm in China and really need a new card.,card_about_to_expire,train,73,9619
"My card will expire soon, When do I need to order a new one?",card_about_to_expire,train,73,9620
Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,card_about_to_expire,train,73,9621
My card is about to expire. Do I have to go to a branch to order a new card?,card_about_to_expire,train,73,9622
Will you send me a new card in China?,card_about_to_expire,train,73,9623
What do I do about my expired card?,card_about_to_expire,train,73,9624
Can I have a new card shipped to China?,card_about_to_expire,train,73,9625
Am I able to have a card sent to China?,card_about_to_expire,train,73,9626
"My card's expiration is approaching, how do I replace it.",card_about_to_expire,train,73,9627
How do I get a new card when my old one expires?,card_about_to_expire,train,73,9628
What happens when my card expires?,card_about_to_expire,train,73,9629
What is the process when my card is due to expire?,card_about_to_expire,train,73,9630
My card expires soon,card_about_to_expire,train,73,9631
My card is almost expired.  How fast will I get a new one and what is the cost?,card_about_to_expire,train,73,9632
What is the process to get a new card when your old one expires?,card_about_to_expire,train,73,9633
Help me order a new card that's going to be expired soon.,card_about_to_expire,train,73,9634
What do I do when I get close to the expiration date of my card?,card_about_to_expire,train,73,9635
My card is about to expire.  Where do I get a new one.,card_about_to_expire,train,73,9636
want to get a new card in china,card_about_to_expire,train,73,9637
Can you give me info about what to do when my card expires?,card_about_to_expire,train,73,9638
"My card has an expiration date, will you send a new one automatically?",card_about_to_expire,train,73,9639
Can I get a new card even though I am in China?,card_about_to_expire,train,73,9640
"My card is expiring, how do I get a new one?",card_about_to_expire,train,73,9641
"I think my card is expiring, what happens then?",card_about_to_expire,train,73,9642
How do I get a new expiration date?,card_about_to_expire,train,73,9643
"Hi, I have an apple watch. How do I use it to top up my card?",apple_pay_or_google_pay,train,74,9644
Can I use google pay to top up?,apple_pay_or_google_pay,train,74,9645
why top up is not working even if I got my American Express in Apple Bay?,apple_pay_or_google_pay,train,74,9646
Can I deposit money using Apple Pay?,apple_pay_or_google_pay,train,74,9647
Can I use google pay for topping -up,apple_pay_or_google_pay,train,74,9648
I do I top up from my Apple Watch?,apple_pay_or_google_pay,train,74,9649
"I need to top up, can I use google pay?",apple_pay_or_google_pay,train,74,9650
How do I go about topping up with Google Pay?,apple_pay_or_google_pay,train,74,9651
google pay top up did not work,apple_pay_or_google_pay,train,74,9652
Google play top up help?,apple_pay_or_google_pay,train,74,9653
What currencies does google pay top up accept?,apple_pay_or_google_pay,train,74,9654
